,Código,Nome,Repac./  Venc.,Índice/ Correção,Taxa de Compra,Taxa de Venda,Taxa Indicativa,Desvio Padrão,Intervalo Indicativo Minimo,Intervalo Indicativo Máximo,PU,% PU Par / % VNE,Duration,% Reune,Referência NTN-B
718,CSRN19,COMPANHIA ENERGÉTICA DO R. G. N. - COSERN,15/04/2026,"IPCA + 4,2542%",--,--,"9,089","0,4095","8,6794","9,4986","1397,817451","97,5236","139,36",,15/08/2026
719,CSRN29,COMPANHIA ENERGÉTICA DO R. G. N. - COSERN,15/04/2029,"IPCA + 4,4986%","7,7546","7,2608","7,5083","0,4542","7,0541","7,9627","1341,526211","93,5015","593,31",,15/08/2028
720,CSRNA1,COMPANHIA ENERGÉTICA DO R. G. N. - COSERN (*) (**),15/06/2028,"IPCA + 6,4482%",--,--,"7,3665","0,0425","7,3241","7,4091","1095,623093","97,878","628,84",,15/08/2028
721,CSRNB2,COMPANHIA ENERGÉTICA DO R. G. N. - COSERN (*),15/03/2034,"IPCA + 6,0691%","7,3515","6,9121","7,0239","0,1167","6,9072","7,1407","1011,919794","94,7075","1523,1",,15/05/2033
722,CSRNC0,COMPANHIA ENERGÉTICA DO R. G. N. - COSERN (*),15/07/2029,"IPCA + 6,623%","7,3997","7,0134","7,1518","0,0846","7,0672","7,2365","1134,357001","98,5396","748,89",35.0,15/05/2029
723,CTEE18,ISA ENERGIA BRASIL S.A.,15/12/2029,"IPCA + 3,5%","7,2541","6,8932","7,0681","0,0791","6,989","7,1473","1267,468151","90,2904","755,4",,15/05/2029
724,CTEE1B,ISA ENERGIA BRASIL S.A. (*),15/10/2031,"IPCA + 5,771%","7,1425","6,836","7,0293","0,1455","6,8839","7,1749","1183,961619","94,21","1266,08",,15/08/2032
725,CTEE29,ISA ENERGIA BRASIL S.A.,15/05/2044,"IPCA + 5,3%","7,0072","6,6897","6,8549","0,1022","6,7527","6,9572","1041,499304","90,0075","1760,66",,15/05/2035
726,CTEE2B,ISA ENERGIA BRASIL S.A. (*),15/10/2039,"IPCA + 5,864%",--,--,"6,6883","0,0636","6,6247","6,7521","1172,537477","93,2655","2244,08",,15/08/2040
727,CTGE11,COMPANHIA DE GERACAO E TRANSMISSAO DE ENERGIA ELETRICA DO SUL DO BRASIL ELETROSUL  (*),15/11/2028,"IPCA + 3,75%","7,4987","7,0861","7,2255","0,0822","7,1434","7,3078",N/D,N/D,N/D,,15/08/2028
728,CTGE13,COMPANHIA DE GERACAO E TRANSMISSAO DE ENERGIA ELETRICA DO SUL DO BRASIL ELETROSUL (*) (**),15/09/2029,"IPCA + 5,3455%","7,1815","6,8056","6,965","0,013","6,952","6,9781","1306,275185","94,6318","909,94",10.0,15/05/2029
729,CTGE15,COMPANHIA DE GERACAO E TRANSMISSAO DE ENERGIA ELETRICA DO SUL DO BRASIL ELETROSUL (*),15/04/2031,"IPCA + 6,3423%","7,0455","6,7261","6,8899","0,1054","6,7845","6,9954","1068,31797","97,6542","1162,87",,15/08/2030
730,CTNSA3,ENERGISA TOCANTINS - DISTRIBUIDORA DE ENERGIA S.A (*),15/05/2035,"IPCA + 7,3%","7,2631","6,9641","7,1526","0,0697","7,083","7,2224","1036,259071","100,8862","1618,98",,15/05/2033
731,CTRR11,CANTAREIRA TRANSMISSORA DE ENERGIA S/A,15/08/2032,"IPCA + 6,9094%","7,9581","7,46","7,7309","0,1736","7,5573","7,9046","763,46336","97,6298",786,,15/05/2029
732,CUTI11,CUTIA EMPREENDIMENTOS EÓLICOS S.A.,15/12/2031,"IPCA + 5,8813%","7,8401","7,4488","7,685","0,1694","7,5156","7,8545","893,540493","95,1001","742,07",,15/08/2028
733,CXER12,COMPLEXO MORRINHOS ENERGIAS RENOVAVEIS S.A.,15/12/2027,"IPCA + 7,0602%","9,5042","9,2316","9,4722","0,3382","9,1341","9,8105","667,531843","97,4009","296,52",,15/08/2026
734,DESK17,DESKTOP S/A (*),15/06/2031,"IPCA + 7,4408%","8,2873","7,9741","8,1223","0,0637","8,0586","8,1861","1050,304495","97,5293","995,25",15.0,15/08/2030
735,DESK18,DESKTOP S/A (*),15/06/2032,"IPCA + 7,9356%","8,4652","7,9969","8,416","0,2011","8,2149","8,6172","1000,372288","97,8388","1237,59",45.0,15/08/2030
736,EBAS13,EMPRESA BAIANA DE AGUAS E SANEAMENTO SA (*),15/11/2035,"IPCA + 8,6%","8,4796","8,0057","8,2736","0,1927","8,0809","8,4664","1138,043916","101,2948","1079,9",5.0,15/08/2030
737,EBENA8,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A. (*),15/12/2036,"IPCA + 7,2843%","7,5398","7,156","7,3264","0,1968","7,1296","7,5232","1052,940604","99,7162","1824,91",,15/05/2035
738,ECER12,CONCESSIONARIA ECOVIAS DO CERRADO S.A. (*),15/09/2027,"IPCA + 6,35%","8,2616","7,8881","8,1028","0,1385","7,9643","8,2414","1204,263943","96,8274",497,,15/05/2027
739,ECHP11,ECHOENERGIA PARTICIPACOES S/A (*),15/06/2030,"IPCA + 6,9%","7,9259","7,6776","7,8485","0,2501","7,5985","8,0987","1117,179204","97,8452","619,27",,15/08/2028
740,ECHP12,ECHOENERGIA PARTICIPACOES S/A (*),15/12/2030,"IPCA + 4,75%","7,9783","7,5857","7,7719","0,1498","7,6221","7,9218","1039,544116","93,9051","549,19",,15/08/2028
741,ECHP22,ECHOENERGIA PARTICIPACOES S/A (*),15/01/2031,"IPCA + 4,75%","7,9216","7,5369","7,7608","0,1609","7,6","7,9218","1039,67718","93,9171","550,03",,15/08/2028
742,ECOV16,CONCESSIONÁRIA ECOVIAS DOS IMIGRANTES S/A (*),15/02/2033,"IPCA + 6,095%","7,5349","7,3204","7,4071","0,099","7,3082","7,5062","1014,417039","94,0711","1246,84",15.0,15/08/2032
743,ECPN11,CONCESSIONARIA PONTE RIO-NITEROI S.A. - ECOPONTE,15/10/2034,"IPCA + 4,4%",--,--,"9,2378","0,043","9,1948","9,2808","1076,030932","80,0152","1192,24",,15/08/2030
744,ECRD14,ECORIOMINAS CONCESSIONARIA DE RODOVIAS S.A.,15/09/2047,"IPCA + 8,3939%","7,4504","7,2157","7,3182","0,0647","7,2536","7,383","1130,658579","109,7686","2401,22",50.0,15/08/2040
745,EDFT11,EDF OITI TRANSMISSORA S.A. (*),15/05/2049,"IPCA + 6,8209%","7,7538","7,5424","7,6565","0,023","7,6335","7,6796","1095,723571","94,1183","1926,42",,15/05/2035
746,EDPA11,EDP TRANSMISSAO ALIANCA SC S.A.,15/10/2044,"IPCA + 8,3431%","7,4882","7,0957","7,2893","0,0869","7,2024","7,3763","1444,11081","106,6894","1701,67",,15/05/2035
747,EDPT11,EDP TRANSMISSÃO S.A. (*) (**),15/05/2033,"IPCA + 7,0267%","7,7018","7,3404","7,5121","0,1187","7,3933","7,6309","921,949362","98,4167","885,48",,15/05/2029
748,EDTE12,EDTE - EMPRESA DIAMANTINA DE TRANSMISSAO DE ENERGIA S.A. (*) (**),15/12/2028,"IPCA + 5,2939%","7,8041","7,4487","7,6457","0,1455","7,5002","7,7913","1123,680494","95,3693",538,,15/08/2028
749,EDVP17,ENERGISA SUL-SUDESTE - DISTRIBUICAO DE ENERGIA S.A,15/01/2032,"IPCA + 6,0996%","7,4225","7,0665","7,2425","0,0453","7,1972","7,2879","1148,708008","95,2707","1136,03",,15/08/2030
750,EEELA0,CPFL TRANSMISSAO S.A (*),15/10/2033,"IPCA + 6,1774%","7,1112","6,8193","6,9413","0,0673","6,8741","7,0087","1076,367422","96,0368","1416,66",,15/08/2032
751,EEELA1,CPFL TRANSMISSAO S.A (*),15/04/2034,"IPCA + 6,0994%","7,1626","6,8016","6,9505","0,0803","6,8703","7,0309","1039,246212","95,3422","1498,11",,15/05/2033
752,EEELA4,CPFL TRANSMISSAO S.A (*),15/02/2035,"IPCA + 7,7082%","7,1899","6,8107","7,003","0,0413","6,9618","7,0444","1073,971931","104,2337","1597,1",,15/05/2033
753,EEELB1,CPFL TRANSMISSAO S.A (*),15/04/2039,"IPCA + 6,1572%","6,949","6,5748","6,7625","0,0816","6,6809","6,8442","1038,023145","95,2076","2162,34",,15/08/2040
754,EGIE19,ENGIE BRASIL ENERGIA S.A.,15/07/2026,"IPCA + 3,7%","9,0098","8,5305","8,7018","0,0764","8,6254","8,7783","680,509678","96,2584",204,,15/08/2026
755,EGIE27,ENGIE BRASIL ENERGIA S.A.,15/07/2028,"IPCA + 5,9033%","8,0918","7,6895","7,8547","0,1014","7,7533","7,9562","1424,926612","97,0722","408,89",,15/05/2027
756,EGIE29,ENGIE BRASIL ENERGIA S.A.,15/07/2029,"IPCA + 3,9%","7,5425","7,1728","7,3471","0,072","7,2752","7,4192","1296,729868","91,6779","667,7",,15/08/2028
757,EGIE39,ENGIE BRASIL ENERGIA S.A.,15/07/2026,"IPCA + 3,6%","9,0112","8,5283","8,7018","0,0764","8,6254","8,7783","680,143028","96,2242","201,74",,15/08/2026
758,EGIE49,ENGIE BRASIL ENERGIA S.A.,15/07/2029,"IPCA + 3,7%","7,5949","7,1748","7,3362","0,0757","7,2605","7,4119","1290,921287","91,3007","661,92",,15/08/2028
759,EGIEA0,ENGIE BRASIL ENERGIA S.A. (*),15/09/2046,"IPCA + 5,7158%",--,--,"6,8388","0,0443","6,7945","6,8832","1019,755969","90,1822","2412,91",,15/08/2040
760,EGIEA1,ENGIE BRASIL ENERGIA S.A. (*),15/11/2033,"IPCA + 5,9325%","7,3013","6,9458","7,1119","0,033","7,0789","7,145","1073,33562","93,9033","1423,78",,15/08/2032
761,EGIEB1,ENGIE BRASIL ENERGIA S.A. (*),15/11/2038,"IPCA + 6,0691%","7,1692","6,8397","6,9743","0,047","6,9273","7,0213","1065,562333","93,1232","2092,38",,15/05/2035
762,EGIEB2,ENGIE BRASIL ENERGIA S.A. (*),15/06/2034,"IPCA + 6,7766%","7,1361","6,8348","6,9774","0,091","6,8864","7,0685","1063,722582","98,8577","1539,51",,15/05/2033
763,EGIEB4,ENGIE BRASIL ENERGIA S.A. (*),15/01/2032,"IPCA + 7,5568%","7,1637","6,8782","7,0145","0,124","6,8905","7,1387","1083,48151","102,4409","1204,07",35.0,15/08/2030
764,EGIEB5,ENGIE BRASIL ENERGIA S.A. (*),15/06/2035,"IPCA + 6,8555%","7,1465","6,7705","6,9384","0,0552","6,8832","6,9937","1010,185066","99,4535","1779,88",5.0,15/05/2035
765,EGVG11,ENEL GREEN POWER VOLTA GRANDE S.A.,15/10/2029,"IPCA + 3,7%","8,2701","7,9747","8,1771","0,231","7,9461","8,4082","657,112729","92,3054","467,13",,15/05/2027
766,EGVG21,ENEL GREEN POWER VOLTA GRANDE S.A.,15/10/2029,"IPCA + 3,7%","8,2701","7,9747","8,1771","0,231","7,9461","8,4082","669,44609","92,3716","462,74",,15/05/2027
767,EKTRB3,ELEKTRO REDES S.A. (*),15/04/2034,"IPCA + 6,2587%","7,375","7,065","7,2051","0,1266","7,0786","7,3318","1035,870697","94,8745","1488,21",,15/05/2033
768,EKTRC0,ELEKTRO REDES S.A. (*),15/10/2031,"IPCA + 5,7697%","7,2697","6,989","7,0631","0,1283","6,9348","7,1914","1191,830724","94,8955","1082,47",,15/08/2030
769,EKTRC1,ELEKTRO REDES S.A. (*) (**),15/07/2029,"IPCA + 6,623%","7,4151","7,0551","7,2175","0,0353","7,1822","7,2529","1132,292693","98,3603","748,77",,15/05/2029
770,EKTT11,EKTT 9 SERV DE TRANS DE E E SPE S.A. (*),15/05/2038,"IPCA + 6,4217%","7,2736","6,8986","7,0467","0,1185","6,9282","7,1653","1110,817658","96,4214","1559,22",5.0,15/05/2033
771,ELET14,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*),15/09/2031,"IPCA + 6,317%","7,1617","6,8106","6,9415","0,0622","6,8793","7,0037","1070,205948","97,5073","1084,58",45.0,15/08/2030
772,ELET16,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*),15/09/2034,"IPCA + 6,877%","6,8841","6,631","6,7209","0,0703","6,6507","6,7913","1059,005475","101,0063","1727,88",,15/05/2035
773,ELET23,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS,15/04/2031,"IPCA + 4,9126%","7,0507","6,7705","6,9197","0,1036","6,8161","7,0233","1201,569355","91,33","1200,38",35.0,15/08/2030
774,ELET42,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS,15/05/2029,"IPCA + 5,1814%","7,397","7,0375","7,1853","0,1186","7,0666","7,304","1369,47212","95,5278","608,87",,15/08/2028
775,ELPLA5,ELETROPAULO METROP. ELETRIC. DE S.P. S/A (*),15/04/2031,"IPCA + 4,26%","7,8961","7,5016","7,7035","0,0588","7,6448","7,7624","1151,502266","87,6576","1014,32",,15/08/2030
776,ELPLA7,ELETROPAULO METROP. ELETRIC. DE S.P. S/A (*),15/04/2032,"IPCA + 6,1385%","7,8942","7,5245","7,7205","0,0664","7,6541","7,787","1102,063548","93,3957","1157,88",,15/08/2030
777,ELPLB4,ELETROPAULO METROP. ELETRIC. DE S.P. S/A,15/05/2026,"IPCA + 4,0134%","9,4705","9,095","9,1875","0,1189","9,0686","9,3065","1382,966039","96,9736","159,49",35.0,15/08/2026
778,ELPLC8,ELETROPAULO METROP. ELETRIC. DE S.P. S/A (*),15/06/2029,"IPCA + 8,3%","7,9073","7,339","7,652","0,0259","7,6261","7,678","1055,427811","102,2468",933,,15/05/2029
779,ELTE12,EMPRESA LITORANEA DE TRANSMISSAO DE ENERGIA S.A. - ELTE (*),15/07/2039,"IPCA + 6,4232%","7,0868","6,7901","6,9305","0,1073","6,8232","7,0378","973,222457","97,2183","1484,71",,15/05/2033
780,ELTN15,CENTRAIS ELETRICAS DO NORTE DO BRASIL S/A - ELETRONORTE (*),15/04/2031,"IPCA + 6,3423%","7,0739","6,7671","6,92","0,0767","6,8433","6,9968","1066,930943","97,5274","1162,68",,15/08/2030
781,ELTN27,CENTRAIS ELETRICAS DO NORTE DO BRASIL S/A - ELETRONORTE (*),15/07/2032,"IPCA + 7,3146%","7,0292","6,7568","6,8246","0,0569","6,7677","6,8815","1040,885155","102,5121","1368,71",,15/08/2032
782,ELTN37,CENTRAIS ELETRICAS DO NORTE DO BRASIL S/A - ELETRONORTE (*),15/07/2035,"IPCA + 7,2083%","7,0255","6,6648","6,8255","0,0647","6,7608","6,8902","1041,435258","102,5848","1802,77",5.0,15/05/2035
783,ENAT11,ENAUTA PARTICIPACOES S.A. (*),15/12/2029,"IPCA + 9,8297%","8,0653","7,7691","7,8898","0,1177","7,7721","8,0076","1212,623","103,9301","548,22",,15/08/2028
784,ENAT12,ENAUTA PARTICIPACOES S.A. (*),17/09/2029,"IPCA + 7,1149%",--,--,"8,0219","0,1711","7,8508","8,1931","1072,074768","97,7421","681,7",,15/08/2028
785,ENAT13,ENAUTA PARTICIPACOES S.A. (*),15/06/2030,"IPCA + 8,0618%","7,949","7,7554","7,8943","0,3082","7,5861","8,2026","1087,237705","100,6118","991,23",,15/08/2030
786,ENAT14,ENAUTA PARTICIPACOES S.A. (*),15/06/2030,"IPCA + 8,056%","8,0292","7,7332","7,8468","0,0952","7,7516","7,9421","1088,535315","100,7651","991,53",10.0,15/08/2030
787,ENAT24,ENAUTA PARTICIPACOES S.A. (*),15/06/2034,"IPCA + 8,2674%","8,4039","8,0101","8,2743","0,5401","7,7341","8,8145","1080,445773","99,9635","1444,04",,15/08/2032
788,ENAT33,ENAUTA PARTICIPACOES S.A. (*),15/06/2034,"IPCA + 8,262%","8,3637","8,0424","8,3423","0,4737","7,8686","8,8161","1076,583191","99,5761","1443,1",,15/08/2032
789,ENERA1,ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.,15/02/2031,"IPCA + 6,1076%",--,--,"7,2754","0,0386","7,2368","7,314","1035,832932","95,4518","1069,21",,15/08/2030
790,ENERB4,ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.,15/09/2034,"IPCA + 6,4364%","7,1832","6,8922","7,0133","0,0579","6,9554","7,0713","1010,957506","96,3227","1741,08",35.0,15/05/2035
791,ENEV13,ENEVA S.A.,15/12/2027,"IPCA + 4,2259%","9,2271","8,84","9,0097","0,2278","8,7819","9,2376","1334,489219","94,8857","291,16",,15/08/2026
792,ENEV15,ENEVA S.A.,15/06/2030,"IPCA + 5,5%","7,5698","7,182","7,3412","0,0595","7,2817","7,4008","1320,417462","94,3965","837,1",,15/05/2029
793,ENEV16,ENEVA S.A.,15/09/2030,"IPCA + 4,127%","7,5255","7,2103","7,3461","0,0635","7,2826","7,4096","1221,123753","89,4409","919,12",,15/05/2029
794,ENEV18,ENEVA S.A. (*),15/07/2032,"IPCA + 6,5254%","7,547","7,2248","7,3558","0,0835","7,2722","7,4394","1108,626633","96,3212","1213,23",,15/08/2030
795,ENEV19,ENEVA S.A. (*),15/09/2032,"IPCA + 6,9%","7,5017","7,1122","7,3185","0,0628","7,2556","7,3814","1128,025899","98,0798","1248,88",35.0,15/08/2032
796,ENEV26,ENEVA S.A.,15/09/2035,"IPCA + 4,5034%","7,3659","7,0387","7,2038","0,1061","7,0977","7,3099","1131,567481","82,8766","1831,17",,15/05/2035
797,ENEV28,ENEVA S.A. (*),15/07/2037,"IPCA + 6,5891%","7,3569","6,9981","7,1837","0,0596","7,1241","7,2435","1102,481009","95,7764","1945,19",,15/05/2035
798,ENEV29,ENEVA S.A. (*),15/09/2037,IPCA + 7%,"7,3535","7,0345","7,2013","0,0975","7,1038","7,2989","1133,353132","98,5415","1966,56",,15/05/2035
799,ENEV32,ENEVA S.A.,15/05/2029,"IPCA + 5,05%","7,7223","7,3555","7,5173","0,0633","7,454","7,5808","1353,676155","94,5215","609,08",,15/08/2028
800,ENEV39,ENEVA S.A. (*),15/09/2042,"IPCA + 7,15%","7,3055","6,9699","7,1116","0,1355","6,9761","7,2471","1154,339484","100,364","2555,9",35.0,15/08/2040
801,ENEVA0,ENEVA S.A. (*),15/04/2034,"IPCA + 6,5643%","7,3681","7,101","7,2123","0,1023","7,11","7,3147","1055,481675","96,4984","1476,71",,15/05/2033
802,ENEVB0,ENEVA S.A. (*),15/04/2039,"IPCA + 6,6737%","7,3086","6,9825","7,1142","0,0555","7,0587","7,1698","1056,959313","96,5906","2110,72",35.0,15/05/2035
803,ENGI39,ENERGISA S/A,15/10/2027,"IPCA + 5,1074%","8,1868","7,78","7,9523","0,0522","7,9001","8,0046","1497,59815","95,0242","480,84",,15/05/2027
804,ENGIA1,ENERGISA S/A,15/04/2026,"IPCA + 4,6249%","9,0613","8,6117","8,7354","0,0864","8,649","8,8218","1408,273047","97,8519",142,40.0,15/08/2026
805,ENGIA4,ENERGISA S/A,15/10/2027,"IPCA + 4,2297%",--,--,"7,9665","0,1809","7,7856","8,1475","1288,17152","93,3502","491,66",,15/05/2027
806,ENGIA5,ENERGISA S/A,15/10/2031,"IPCA + 6,0872%","7,3383","7,0463","7,195","0,0914","7,1037","7,2865","1202,89701","95,6526","1074,88",,15/08/2030
807,ENGIA6,ENERGISA S/A,15/04/2029,"IPCA + 6,1566%","7,6556","7,3029","7,4778","0,0393","7,4385","7,5173","1148,029527","97,1761","582,21",,15/08/2028
808,ENGIA9,ENERGISA S/A,15/09/2030,"IPCA + 6,1666%","7,4583","7,0849","7,2654","0,0379","7,2274","7,3034","1051,224561","96,0121","994,21",,15/08/2030
809,ENGIB0,ENERGISA S/A,15/04/2031,"IPCA + 6,1581%","7,3295","7,0377","7,1799","0,0923","7,0876","7,2724","1045,087654","95,6542","1165,58",15.0,15/08/2030
810,ENGIB2,ENERGISA S/A,15/09/2034,"IPCA + 6,4364%","7,1839","6,8881","6,9983","0,0863","6,912","7,0847","1011,937181","96,416","1741,37",15.0,15/05/2035
811,ENGIB4,ENERGISA S/A,15/10/2030,"IPCA + 4,4744%","7,4584","7,12","7,2122","0,0409","7,1713","7,2532","1257,116458","91,0073","913,15",,15/05/2029
812,ENGIB6,ENERGISA S/A,15/04/2032,"IPCA + 6,277%","7,3401","7,0014","7,1861","0,0902","7,0959","7,2764","1136,451742","96,1489","1158,49",10.0,15/08/2030
813,ENGIB9,ENERGISA S/A,15/09/2033,"IPCA + 6,4526%","7,3815","6,9862","7,1687","0,0613","7,1075","7,2301","1053,981541","96,2598","1428,88",,15/08/2032
814,ENGIC0,ENERGISA S/A,15/04/2039,"IPCA + 6,4045%","7,0579","6,7588","6,9179","0,0978","6,82","7,0158","1049,658888","95,9763","2137,89",,15/08/2040
815,ENJG21,COMPANHIA ENERGÉTICA JAGUARA,15/06/2027,"IPCA + 6,4962%",--,--,"8,8336","0,0981","8,7355","8,9319","616,867932","97,9429","240,42",,15/08/2026
816,ENMI21,COMPANHIA ENERGÉTICA MIRANDA,15/06/2027,"IPCA + 6,4962%","9,1127","8,6834","8,8091","0,2939","8,5152","9,103","701,803555","97,9595","240,97",,15/08/2026
817,ENMTA3,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,15/10/2027,"IPCA + 4,2297%","8,0839","7,8117","7,9473","0,0509","7,8964","7,9983","1288,618582","93,3826","491,66",,15/05/2027
818,ENMTA4,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,15/10/2031,"IPCA + 6,0872%","7,3372","7,0437","7,1944","0,0914","7,1029","7,2859","1202,925727","95,6548","1074,88",,15/08/2030
819,ENMTA5,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,15/04/2029,"IPCA + 6,1566%","7,6851","7,2846","7,4695","0,0421","7,4274","7,5118","1148,234387","97,1934","582,23",,15/08/2028
820,ENMTA7,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,15/02/2031,"IPCA + 6,1076%","7,4429","7,056","7,2572","0,0369","7,2203","7,2942","1036,578925","95,5206","1069,29",,15/08/2030
821,ENMTB3,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,15/10/2030,"IPCA + 4,4744%","7,4658","7,1159","7,2783","0,0362","7,2421","7,3146","1254,312283","90,8043","912,92",,15/05/2029
822,ENMTB5,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,15/04/2032,"IPCA + 6,277%","7,3451","7,0005","7,1775","0,1262","7,0513","7,3038","1136,87103","96,1844","1158,55",,15/08/2030
823,ENMTD2,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,15/12/2034,"IPCA + 7,0292%","7,2133","6,8565","7,0026","0,0811","6,9215","7,0838","1058,422498","100,1698","1720,17",,15/05/2035
824,ENSEA1,ENERGISA SERGIPE - DIST.DE ENERGIA S/A,15/07/2027,"IPCA + 5,736%",--,--,"7,9554","0,2123","7,743","8,1678","1162,643725","96,4895","433,28",35.0,15/05/2027
825,ENTV12,ENTREVIAS CONCESSIONARIA DE RODOVIAS S.A (*) (**),15/12/2030,"IPCA + 7,75%","7,6754","7,2871","7,4233","0,1082","7,315","7,5316","1412,72035","100,8908","736,82",5.0,15/08/2028
826,EQMAA0,EQUATORIAL MARANHAO DISTRIBUIDORA DE ENERGIA S.A (*),15/12/2031,"IPCA + 6,3%","7,5429","7,2208","7,347","0,0777","7,2692","7,4248","1058,149843","95,7581","1111,22",,15/08/2030
827,EQMAA2,EQUATORIAL MARANHAO DISTRIBUIDORA DE ENERGIA S.A (*),15/09/2036,"IPCA + 6,6493%","7,5269","7,1638","7,3431","0,2752","7,0679","7,6184","1003,055937","95,4869","1786,48",,15/05/2035
828,EQPA18,CENTRAIS ELETRICAS DO PARA S.A - CELPA (*),15/12/2036,"IPCA + 7,7477%","7,3136","7,0654","7,1926","0,0897","7,1029","7,2823","1096,324988","103,6235","1744,16",10.0,15/05/2035
829,EQPA19,CENTRAIS ELETRICAS DO PARA S.A - CELPA (*),15/06/2037,"IPCA + 7,0606%","7,366","7,0895","7,2198","0,0866","7,1332","7,3065","1008,675399","98,9195","1840,04",,15/05/2035
830,EQSP11,EQUATORIAL TRANSMISSORA 3 SPE S.A.,15/01/2033,"IPCA + 4,8%",--,--,"7,4042","0,1537","7,2506","7,558","1030,788116","91,6025","887,52",,15/05/2029
831,EQSP21,EQUATORIAL TRANSMISSORA 3 SPE S.A.,15/01/2034,"IPCA + 4,65%",--,--,"7,4159","0,1422","7,2738","7,5582","961,831033","90,683","924,31",,15/05/2029
832,EQTC11,EQUATORIAL TRANSMISSORA 5 SPE S.A.,15/04/2039,"IPCA + 4,85%","7,5584","7,233","7,3696","0,0929","7,2767","7,4625","1196,096917","85,3837","1625,16",,15/05/2033
833,EQTN11,EQUATORIAL TRANSMISSORA 2 SPE S/A,15/01/2033,"IPCA + 4,85%","7,6604","7,3038","7,4181","0,1418","7,2763","7,56","1052,036361","92,0454","850,1",,15/05/2029
834,EQTR11,EQUATORIAL TRANSMISSORA 8 SPE S.A.,15/04/2039,"IPCA + 4,85%",--,--,"7,3563","0,0244","7,332","7,3808","1197,053028","85,452","1625,7",,15/05/2033
835,EQTR21,EQUATORIAL TRANSMISSORA 8 SPE S.A.,15/04/2039,"IPCA + 4,85%","7,5223","7,2231","7,3554","0,0233","7,3321","7,3788","1197,117766","85,4566","1625,74",5.0,15/05/2033
836,EQTS11,EQUATORIAL TRANSMISSORA 1 SPE S.A,15/01/2033,"IPCA + 4,85%","7,6259","7,2948","7,3966","0,0656","7,331","7,4623","1036,575801","91,9262","870,87",,15/05/2029
837,EQUA11,EQUATORIAL TRANSMISSAO S.A (*),15/03/2036,"IPCA + 4,9173%","7,5426","7,2262","7,3768","0,0892","7,2876","7,4661","1069,788965","89,9875","1120,69",,15/08/2030
838,ERDV38,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A,15/04/2026,"IPCA + 5,5031%",--,--,"9,7074","0,0041","9,7033","9,7116","704,668332","97,8221",142,,15/08/2026
839,ERDVA4,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),15/06/2031,"IPCA + 6,8233%","7,7185","7,4661","7,5781","0,0666","7,5116","7,6448","1041,266053","96,7288","1187,8",5.0,15/08/2030
840,ERDVB4,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),15/06/2034,"IPCA + 7,1117%","7,6577","7,3934","7,5168","0,0353","7,4815","7,5522","1053,380811","97,7831","1493,43",10.0,15/05/2033
841,ERDVC3,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),15/10/2033,"IPCA + 6,8285%",--,--,"7,5777","0,0493","7,5284","7,627","1081,584613","96,2145","1386,55",,15/08/2032
842,ERDVC4,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),15/06/2039,"IPCA + 7,3108%","7,6651","7,3035","7,4686","0,045","7,4236","7,5137","1064,689564","98,7833","2095,51",5.0,15/05/2035
843,ESAM14,EMPRESA DE ENERGIA SÃO MANOEL S/A,15/06/2033,"IPCA + 7,3129%","7,8553","7,5442","7,7784","0,1688","7,6096","7,9472","837,478795","98,5393","853,8",,15/05/2029
844,ESCEA5,EDP ESPIRITO SANTO DISTRIBUICAO DE ENERGIA SA (*),15/12/2036,"IPCA + 7,2843%","7,5291","7,1234","7,3294","0,1976","7,1318","7,527","1052,727498","99,696","1824,82",,15/05/2035
845,ESSDA4,ENERGISA SUL-SUDESTE - DISTRIBUICAO DE ENERGIA S.A (*),15/05/2035,"IPCA + 7,3%","7,3352","6,9966","7,154","0,071","7,083","7,2251","1036,172093","100,8778","1618,95",,15/05/2033
846,ESULA6,ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.,15/10/2031,"IPCA + 6,0872%","7,3555","7,0427","7,2008","0,0858","7,1151","7,2867","1202,619439","95,6305","1074,84",,15/08/2030
